source_id,category,paper_id_guess,pdf_path,pdf_relative_path,pdf_exists,pdf_file_size_mb,markdown_expected_path,markdown_actual_path,markdown_exists,markdown_char_count,markdown_status,output_dir,legacy_output_dir,resolved_output_dir,output_dir_layout,has_output_dir,has_stage3,has_stage4a,has_final_dataset,has_link_aware_export,current_pipeline_status,recommended_next_action
mechanism__131_fournier_等_2008_potentiometric_determination_of_the_formal_hydrolysis_ratio_of_aluminium_species_in_aqueous_soluti,mechanism,131_Fournier 等 - 2008 - Potentiometric determination of the ‘formal’ hydrolysis ratio of aluminium species in aqueous soluti,G:\paper\Sorted_Database\Mechanism\131_Fournier 等 - 2008 - Potentiometric determination of the ‘formal’ hydrolysis ratio of aluminium species in aqueous soluti.pdf,G:\paper\Sorted_Database\Mechanism\131_Fournier 等 - 2008 - Potentiometric determination of the ‘formal’ hydrolysis ratio of aluminium species in aqueous soluti.pdf,true,0.974,data\markdown\mechanism\131_Fournier 等 - 2008 - Potentiometric determination of the ‘formal’ hydrolysis ratio of aluminium species in aqueous soluti.md,data\markdown\mechanism\131_Fournier 等 - 2008 - Potentiometric determination of the ‘formal’ hydrolysis ratio of aluminium species in aqueous soluti.md,true,62593,exists_ok,data\outputs\mechanism\131_Fournier 等 - 2008 - Potentiometric determination of the ‘formal’ hydrolysis ratio of aluminium species in aqueous soluti,data\outputs\131_Fournier 等 - 2008 - Potentiometric determination of the ‘formal’ hydrolysis ratio of aluminium species in aqueous soluti,data\outputs\mechanism\131_Fournier 等 - 2008 - Potentiometric determination of the ‘formal’ hydrolysis ratio of aluminium species in aqueous soluti,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__132_fournier_等_2009_a_multi_technique_study_of_the_effect_of_aqueous_aluminium_speciation_on_hydrolytic_gelation_of_alum,mechanism,132_Fournier 等 - 2009 - A multi-technique study of the effect of aqueous aluminium speciation on hydrolytic gelation of alum,G:\paper\Sorted_Database\Mechanism\132_Fournier 等 - 2009 - A multi-technique study of the effect of aqueous aluminium speciation on hydrolytic gelation of alum.pdf,G:\paper\Sorted_Database\Mechanism\132_Fournier 等 - 2009 - A multi-technique study of the effect of aqueous aluminium speciation on hydrolytic gelation of alum.pdf,true,0.342,data\markdown\mechanism\132_Fournier 等 - 2009 - A multi-technique study of the effect of aqueous aluminium speciation on hydrolytic gelation of alum.md,data\markdown\mechanism\132_Fournier 等 - 2009 - A multi-technique study of the effect of aqueous aluminium speciation on hydrolytic gelation of alum.md,true,51367,exists_ok,data\outputs\mechanism\132_Fournier 等 - 2009 - A multi-technique study of the effect of aqueous aluminium speciation on hydrolytic gelation of alum,data\outputs\132_Fournier 等 - 2009 - A multi-technique study of the effect of aqueous aluminium speciation on hydrolytic gelation of alum,data\outputs\mechanism\132_Fournier 等 - 2009 - A multi-technique study of the effect of aqueous aluminium speciation on hydrolytic gelation of alum,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__133_fu_等_1991_aging_processes_of_alumina_sol_gels_characterization_of_new_aluminum_polyoxycations_by_aluminum_27,mechanism,133_Fu 等 - 1991 - Aging processes of alumina sol-gels Characterization of new aluminum polyoxycations by aluminum-27,G:\paper\Sorted_Database\Mechanism\133_Fu 等 - 1991 - Aging processes of alumina sol-gels Characterization of new aluminum polyoxycations by aluminum-27.pdf,G:\paper\Sorted_Database\Mechanism\133_Fu 等 - 1991 - Aging processes of alumina sol-gels Characterization of new aluminum polyoxycations by aluminum-27.pdf,true,2.123,data\markdown\mechanism\133_Fu 等 - 1991 - Aging processes of alumina sol-gels Characterization of new aluminum polyoxycations by aluminum-27.md,data\markdown\mechanism\133_Fu 等 - 1991 - Aging processes of alumina sol-gels Characterization of new aluminum polyoxycations by aluminum-27.md,true,60540,exists_ok,data\outputs\mechanism\133_Fu 等 - 1991 - Aging processes of alumina sol-gels Characterization of new aluminum polyoxycations by aluminum-27,data\outputs\133_Fu 等 - 1991 - Aging processes of alumina sol-gels Characterization of new aluminum polyoxycations by aluminum-27,data\outputs\mechanism\133_Fu 等 - 1991 - Aging processes of alumina sol-gels Characterization of new aluminum polyoxycations by aluminum-27,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__134_fujita_等_1993_chemical_species_in_polyaluminum_hydroxide_solution,mechanism,134_FUJITA 等 - 1993 - Chemical species-in polyaluminum hydroxide solution.,G:\paper\Sorted_Database\Mechanism\134_FUJITA 等 - 1993 - Chemical species-in polyaluminum hydroxide solution..pdf,G:\paper\Sorted_Database\Mechanism\134_FUJITA 等 - 1993 - Chemical species-in polyaluminum hydroxide solution..pdf,true,1.986,data\markdown\mechanism\134_FUJITA 等 - 1993 - Chemical species-in polyaluminum hydroxide solution..md,data\markdown\mechanism\134_FUJITA 等 - 1993 - Chemical species-in polyaluminum hydroxide solution..md,true,35437,exists_ok,data\outputs\mechanism\134_FUJITA 等 - 1993 - Chemical species-in polyaluminum hydroxide solution.,data\outputs\134_FUJITA 等 - 1993 - Chemical species-in polyaluminum hydroxide solution.,data\outputs\mechanism\134_FUJITA 等 - 1993 - Chemical species-in polyaluminum hydroxide solution.,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__137_gerson_等_1996_an_investigation_of_the_mechanism_of_gibbsite_nucleation_using_molecular_modelling,mechanism,137_Gerson 等 - 1996 - An investigation of the mechanism of gibbsite nucleation using molecular modelling,G:\paper\Sorted_Database\Mechanism\137_Gerson 等 - 1996 - An investigation of the mechanism of gibbsite nucleation using molecular modelling.pdf,G:\paper\Sorted_Database\Mechanism\137_Gerson 等 - 1996 - An investigation of the mechanism of gibbsite nucleation using molecular modelling.pdf,true,0.902,data\markdown\mechanism\137_Gerson 等 - 1996 - An investigation of the mechanism of gibbsite nucleation using molecular modelling.md,data\markdown\mechanism\137_Gerson 等 - 1996 - An investigation of the mechanism of gibbsite nucleation using molecular modelling.md,true,46572,exists_ok,data\outputs\mechanism\137_Gerson 等 - 1996 - An investigation of the mechanism of gibbsite nucleation using molecular modelling,data\outputs\137_Gerson 等 - 1996 - An investigation of the mechanism of gibbsite nucleation using molecular modelling,data\outputs\mechanism\137_Gerson 等 - 1996 - An investigation of the mechanism of gibbsite nucleation using molecular modelling,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__138_gil_等_1995_preparation_and_characterization_of_microporosity_and_acidity_of_silica_alumina_pillared_clays,mechanism,138_Gil 等 - 1995 - Preparation and characterization of microporosity and acidity of silica-alumina pillared clays,G:\paper\Sorted_Database\Mechanism\138_Gil 等 - 1995 - Preparation and characterization of microporosity and acidity of silica-alumina pillared clays.pdf,G:\paper\Sorted_Database\Mechanism\138_Gil 等 - 1995 - Preparation and characterization of microporosity and acidity of silica-alumina pillared clays.pdf,true,0.98,data\markdown\mechanism\138_Gil 等 - 1995 - Preparation and characterization of microporosity and acidity of silica-alumina pillared clays.md,data\markdown\mechanism\138_Gil 等 - 1995 - Preparation and characterization of microporosity and acidity of silica-alumina pillared clays.md,true,75420,exists_ok,data\outputs\mechanism\138_Gil 等 - 1995 - Preparation and characterization of microporosity and acidity of silica-alumina pillared clays,data\outputs\138_Gil 等 - 1995 - Preparation and characterization of microporosity and acidity of silica-alumina pillared clays,data\outputs\mechanism\138_Gil 等 - 1995 - Preparation and characterization of microporosity and acidity of silica-alumina pillared clays,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__143_goudarzi_等_2009_study_of_the_ethanolic_tributylmethylammonium_aluminosilicate_solutions_using_27al_nmr,mechanism,143_Goudarzi 等 - 2009 - Study of the ethanolic tributylmethylammonium aluminosilicate solutions using 27Al NMR,G:\paper\Sorted_Database\Mechanism\143_Goudarzi 等 - 2009 - Study of the ethanolic tributylmethylammonium aluminosilicate solutions using 27Al NMR.pdf,G:\paper\Sorted_Database\Mechanism\143_Goudarzi 等 - 2009 - Study of the ethanolic tributylmethylammonium aluminosilicate solutions using 27Al NMR.pdf,true,0.518,data\markdown\mechanism\143_Goudarzi 等 - 2009 - Study of the ethanolic tributylmethylammonium aluminosilicate solutions using 27Al NMR.md,data\markdown\mechanism\143_Goudarzi 等 - 2009 - Study of the ethanolic tributylmethylammonium aluminosilicate solutions using 27Al NMR.md,true,32386,exists_ok,data\outputs\mechanism\143_Goudarzi 等 - 2009 - Study of the ethanolic tributylmethylammonium aluminosilicate solutions using 27Al NMR,data\outputs\143_Goudarzi 等 - 2009 - Study of the ethanolic tributylmethylammonium aluminosilicate solutions using 27Al NMR,data\outputs\mechanism\143_Goudarzi 等 - 2009 - Study of the ethanolic tributylmethylammonium aluminosilicate solutions using 27Al NMR,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__144_graham_等_2020_intermediate_species_in_the_crystallization_of_sodium_aluminate_hydroxy_hydrates,mechanism,144_Graham 等 - 2020 - Intermediate species in the crystallization of sodium aluminate hydroxy hydrates,G:\paper\Sorted_Database\Mechanism\144_Graham 等 - 2020 - Intermediate species in the crystallization of sodium aluminate hydroxy hydrates.pdf,G:\paper\Sorted_Database\Mechanism\144_Graham 等 - 2020 - Intermediate species in the crystallization of sodium aluminate hydroxy hydrates.pdf,true,2.749,data\markdown\mechanism\144_Graham 等 - 2020 - Intermediate species in the crystallization of sodium aluminate hydroxy hydrates.md,data\markdown\mechanism\144_Graham 等 - 2020 - Intermediate species in the crystallization of sodium aluminate hydroxy hydrates.md,true,63160,exists_ok,data\outputs\mechanism\144_Graham 等 - 2020 - Intermediate species in the crystallization of sodium aluminate hydroxy hydrates,data\outputs\144_Graham 等 - 2020 - Intermediate species in the crystallization of sodium aluminate hydroxy hydrates,data\outputs\mechanism\144_Graham 等 - 2020 - Intermediate species in the crystallization of sodium aluminate hydroxy hydrates,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__145_guo_等_2009_high_concentration_ɛ_al13_nanoclusters_sol_prepared_by_chemical_synthesis_and_membrane_distillation,mechanism,145_Guo 等 - 2009 - High-concentration ɛ-Al13 nanoclusters sol prepared by chemical synthesis and membrane distillation,G:\paper\Sorted_Database\Mechanism\145_Guo 等 - 2009 - High-concentration ɛ-Al13 nanoclusters sol prepared by chemical synthesis and membrane distillation.pdf,G:\paper\Sorted_Database\Mechanism\145_Guo 等 - 2009 - High-concentration ɛ-Al13 nanoclusters sol prepared by chemical synthesis and membrane distillation.pdf,true,0.267,data\markdown\mechanism\145_Guo 等 - 2009 - High-concentration ɛ-Al13 nanoclusters sol prepared by chemical synthesis and membrane distillation.md,data\markdown\mechanism\145_Guo 等 - 2009 - High-concentration ɛ-Al13 nanoclusters sol prepared by chemical synthesis and membrane distillation.md,true,19770,exists_ok,data\outputs\mechanism\145_Guo 等 - 2009 - High-concentration ɛ-Al13 nanoclusters sol prepared by chemical synthesis and membrane distillation,data\outputs\145_Guo 等 - 2009 - High-concentration ɛ-Al13 nanoclusters sol prepared by chemical synthesis and membrane distillation,data\outputs\mechanism\145_Guo 等 - 2009 - High-concentration ɛ-Al13 nanoclusters sol prepared by chemical synthesis and membrane distillation,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__146_guo_等_2023_ab_initio_molecular_dynamics_study_of_the_proton_transfer_in_hydroxyl_ion_induced_hydrolysis_of_alum,mechanism,146_Guo 等 - 2023 - Ab initio molecular dynamics study of the proton transfer in hydroxyl ion-induced hydrolysis of alum,G:\paper\Sorted_Database\Mechanism\146_Guo 等 - 2023 - Ab initio molecular dynamics study of the proton transfer in hydroxyl ion-induced hydrolysis of alum.pdf,G:\paper\Sorted_Database\Mechanism\146_Guo 等 - 2023 - Ab initio molecular dynamics study of the proton transfer in hydroxyl ion-induced hydrolysis of alum.pdf,true,4.938,data\markdown\mechanism\146_Guo 等 - 2023 - Ab initio molecular dynamics study of the proton transfer in hydroxyl ion-induced hydrolysis of alum.md,data\markdown\mechanism\146_Guo 等 - 2023 - Ab initio molecular dynamics study of the proton transfer in hydroxyl ion-induced hydrolysis of alum.md,true,49076,exists_ok,data\outputs\mechanism\146_Guo 等 - 2023 - Ab initio molecular dynamics study of the proton transfer in hydroxyl ion-induced hydrolysis of alum,data\outputs\146_Guo 等 - 2023 - Ab initio molecular dynamics study of the proton transfer in hydroxyl ion-induced hydrolysis of alum,data\outputs\mechanism\146_Guo 等 - 2023 - Ab initio molecular dynamics study of the proton transfer in hydroxyl ion-induced hydrolysis of alum,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__147_harrison和luo_1994_studies_of_mixed_silicaalumina_and_silicaboric_oxide_materials_code_ap11,mechanism,147_Harrison和Luo - 1994 - Studies of mixed silicaalumina and silicaboric oxide materials Code AP11,G:\paper\Sorted_Database\Mechanism\147_Harrison和Luo - 1994 - Studies of mixed silicaalumina and silicaboric oxide materials Code AP11.pdf,G:\paper\Sorted_Database\Mechanism\147_Harrison和Luo - 1994 - Studies of mixed silicaalumina and silicaboric oxide materials Code AP11.pdf,true,0.397,data\markdown\mechanism\147_Harrison和Luo - 1994 - Studies of mixed silicaalumina and silicaboric oxide materials Code AP11.md,data\markdown\mechanism\147_Harrison和Luo - 1994 - Studies of mixed silicaalumina and silicaboric oxide materials Code AP11.md,true,19263,exists_ok,data\outputs\mechanism\147_Harrison和Luo - 1994 - Studies of mixed silicaalumina and silicaboric oxide materials Code AP11,data\outputs\147_Harrison和Luo - 1994 - Studies of mixed silicaalumina and silicaboric oxide materials Code AP11,data\outputs\mechanism\147_Harrison和Luo - 1994 - Studies of mixed silicaalumina and silicaboric oxide materials Code AP11,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__149_hayden和rubin_1986_determination_of_monomeric_and_polynuclear_aluminum_iii_species_and_hydrolysis_constants,mechanism,149_Hayden和Rubin - 1986 - Determination of monomeric and polynuclear aluminum(III) species and hydrolysis constants,G:\paper\Sorted_Database\Mechanism\149_Hayden和Rubin - 1986 - Determination of monomeric and polynuclear aluminum(III) species and hydrolysis constants.pdf,G:\paper\Sorted_Database\Mechanism\149_Hayden和Rubin - 1986 - Determination of monomeric and polynuclear aluminum(III) species and hydrolysis constants.pdf,true,0.866,data\markdown\mechanism\149_Hayden和Rubin - 1986 - Determination of monomeric and polynuclear aluminum(III) species and hydrolysis constants.md,data\markdown\mechanism\149_Hayden和Rubin - 1986 - Determination of monomeric and polynuclear aluminum(III) species and hydrolysis constants.md,true,37672,exists_ok,data\outputs\mechanism\149_Hayden和Rubin - 1986 - Determination of monomeric and polynuclear aluminum(III) species and hydrolysis constants,data\outputs\149_Hayden和Rubin - 1986 - Determination of monomeric and polynuclear aluminum(III) species and hydrolysis constants,data\outputs\mechanism\149_Hayden和Rubin - 1986 - Determination of monomeric and polynuclear aluminum(III) species and hydrolysis constants,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
