source_id,category,paper_id_guess,doi,title_guess,main_pdf_path,markdown_path,supplementary_detected,detection_method,supplementary_source,supplementary_url,supplementary_file_type,supplementary_local_path,download_status,needs_manual_download,confidence,detection_hits,evidence_strength,strong_evidence_hits,weak_evidence_hits,notes
mechanism__225_ouadah_等_2017_analysis_and_characterization_of_aluminum_chlorohydrate_oligocations_by_capillary_electrophoresis,mechanism,225_Ouadah 等 - 2017 - Analysis and characterization of aluminum chlorohydrate oligocations by capillary electrophoresis,10.1016/j.chroma.2017.02.008,Accepted Manuscript,G:\paper\Sorted_Database\Mechanism\225_Ouadah 等 - 2017 - Analysis and characterization of aluminum chlorohydrate oligocations by capillary electrophoresis.pdf,data\markdown\mechanism\225_Ouadah 等 - 2017 - Analysis and characterization of aluminum chlorohydrate oligocations by capillary electrophoresis.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,doi detected: 10.1016/j.chroma.2017.02.008; general url present without supplementary keyword
mechanism__226_palmer和wesolowski_1993_aluminum_speciation_and_equilibria_in_aqueous_solution_iii_potentiometric_determination_of_the_fir,mechanism,226_Palmer和Wesolowski - 1993 - Aluminum speciation and equilibria in aqueous solution III. Potentiometric determination of the fir,,Aluminum speciation and equilibria in aqueous solution: III. Potentiometric determination of the first hydrolysis constant of aluminum(III) in sodium chloride solutions to 125°C,G:\paper\Sorted_Database\Mechanism\226_Palmer和Wesolowski - 1993 - Aluminum speciation and equilibria in aqueous solution III. Potentiometric determination of the fir.pdf,data\markdown\mechanism\226_Palmer和Wesolowski - 1993 - Aluminum speciation and equilibria in aqueous solution III. Potentiometric determination of the fir.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,non-supplementary weak phrases present; Appendix
mechanism__227_parker和bertsch_1992_formation_of_the_al13_tridecameric_aluminum_polycation_under_diverse_synthesis_conditions,mechanism,227_Parker和Bertsch - 1992 - Formation of the “Al13” tridecameric aluminum polycation under diverse synthesis conditions,10.1021/es00029a007,"(34) Plee, D.; Gatineau, L.; Fripiat, J. J. Clays Clay Miner. 1987, 35, 81.",G:\paper\Sorted_Database\Mechanism\227_Parker和Bertsch - 1992 - Formation of the “Al13” tridecameric aluminum polycation under diverse synthesis conditions.pdf,data\markdown\mechanism\227_Parker和Bertsch - 1992 - Formation of the “Al13” tridecameric aluminum polycation under diverse synthesis conditions.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,doi detected: 10.1021/es00029a007; general url present without supplementary keyword
mechanism__228_parker和bertsch_1992_identification_and_quantification_of_the_al13_tridecameric_aluminum_polycation_using_ferron,mechanism,228_Parker和Bertsch - 1992 - Identification and quantification of the “Al13” tridecameric aluminum polycation using ferron,10.1021/es00029a006,"(5) Sudicky, E. A. University of Waterloo, Waterloo, Ontario, Canada, personal communication to Michael R. Anderson of the Oregon Graduate Institute, 1988.",G:\paper\Sorted_Database\Mechanism\228_Parker和Bertsch - 1992 - Identification and quantification of the “Al13” tridecameric aluminum polycation using ferron.pdf,data\markdown\mechanism\228_Parker和Bertsch - 1992 - Identification and quantification of the “Al13” tridecameric aluminum polycation using ferron.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,doi detected: 10.1021/es00029a006; general url present without supplementary keyword
mechanism__229_pascual_cosp_等_2009_synthesis_and_characterization_of_a_new_aluminium_based_compound,mechanism,229_Pascual-Cosp 等 - 2009 - Synthesis and characterization of a new aluminium-based compound,10.1039/b900550a,Synthesis and characterization of a new aluminium-based compound,G:\paper\Sorted_Database\Mechanism\229_Pascual-Cosp 等 - 2009 - Synthesis and characterization of a new aluminium-based compound.pdf,data\markdown\mechanism\229_Pascual-Cosp 等 - 2009 - Synthesis and characterization of a new aluminium-based compound.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,doi detected: 10.1039/b900550a; general url present without supplementary keyword
mechanism__231_peptization_and_al_keggin_species_in_alumina_sol,mechanism,231_Peptization_and_Al-Keggin_Species_in_Alumina_Sol,,Scientific paper,G:\paper\Sorted_Database\Mechanism\231_Peptization_and_Al-Keggin_Species_in_Alumina_Sol.pdf,data\markdown\mechanism\231_Peptization_and_Al-Keggin_Species_in_Alumina_Sol.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,general url present without supplementary keyword
mechanism__232_perkins_等_2017_synthesis_of_an_aluminum_hydroxide_octamer_through_a_simple_dissolution_method,mechanism,232_Perkins 等 - 2017 - Synthesis of an aluminum hydroxide octamer through a simple dissolution method,10.1002/anie.201702318,Aluminum Clusters,G:\paper\Sorted_Database\Mechanism\232_Perkins 等 - 2017 - Synthesis of an aluminum hydroxide octamer through a simple dissolution method.pdf,data\markdown\mechanism\232_Perkins 等 - 2017 - Synthesis of an aluminum hydroxide octamer through a simple dissolution method.md,true,markdown_keyword; pdf_text_keyword,markdown_link,http://www.w3.org/1999/02/22-rdf-syntax-ns#,unknown,,not_attempted,false,high,Supporting Information; ESI,strong,Supporting Information; ESI,,supplementary keyword detected with url
mechanism__233_perry和shafran_2001_the_systematic_study_of_aluminium_speciation_in_medium_concentrated_aqueous_solutions,mechanism,233_Perry和Shafran - 2001 - The systematic study of aluminium speciation in medium concentrated aqueous solutions,,The systematic study of aluminium speciation in medium concentrated aqueous solutions,G:\paper\Sorted_Database\Mechanism\233_Perry和Shafran - 2001 - The systematic study of aluminium speciation in medium concentrated aqueous solutions.pdf,data\markdown\mechanism\233_Perry和Shafran - 2001 - The systematic study of aluminium speciation in medium concentrated aqueous solutions.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,
mechanism__235_phillips_等_2003_rates_of_oxygen_exchange_between_the_al2o8al28_oh_56_h2o_2618_aq_al30_molecule_and_aqueous_solut,mechanism,235_Phillips 等 - 2003 - Rates of oxygen exchange between the Al2O8Al28(OH)56(H2O)2618+(aq) (Al30) molecule and aqueous solut,10.1016/S0016-7037(03)00108-X,doi:10.1016/S0016-7037(03)00108-X,G:\paper\Sorted_Database\Mechanism\235_Phillips 等 - 2003 - Rates of oxygen exchange between the Al2O8Al28(OH)56(H2O)2618+(aq) (Al30) molecule and aqueous solut.pdf,data\markdown\mechanism\235_Phillips 等 - 2003 - Rates of oxygen exchange between the Al2O8Al28(OH)56(H2O)2618+(aq) (Al30) molecule and aqueous solut.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,non-supplementary weak phrases present; doi detected: 10.1016/S0016-7037(03)00108-X; Appendix
mechanism__236_phillips_等_2016_characterization_of_al_30_in_commercial_poly_aluminum_chlorohydrate_by_solid_state_27_al_nmr_spectro,mechanism,236_Phillips 等 - 2016 - Characterization of al 30 in commercial poly-aluminum chlorohydrate by solid-state 27 al NMR spectro,10.1016/j.jcis.2016.05.019,Characterization of Al30 in commercial poly-aluminum chlorohydrate by solid-state ^27Al NMR spectroscopy,G:\paper\Sorted_Database\Mechanism\236_Phillips 等 - 2016 - Characterization of al 30 in commercial poly-aluminum chlorohydrate by solid-state 27 al NMR spectro.pdf,data\markdown\mechanism\236_Phillips 等 - 2016 - Characterization of al 30 in commercial poly-aluminum chlorohydrate by solid-state 27 al NMR spectro.md,true,markdown_keyword,markdown_link,http://dx.doi.org/10.1016/j.jcis.2016.05.019,unknown,,not_attempted,false,high,Supplementary Information; Supplementary Material; Supplementary Data,strong,Supplementary Information; Supplementary Material; Supplementary Data,,supplementary keyword detected with url; Appendix; available online; online version
mechanism__237_pillaring_of_a_layered_titanate_with_alumina_effect_of_hydrolysis,mechanism,237_PILLARING OF A LAYERED TITANATE WITH ALUMINA EFFECT OF HYDROLYSIS,,PILLARING OF A LAYERED TITANATE WITH ALUMINA: EFFECT OF HYDROLYSIS SOLUTION,G:\paper\Sorted_Database\Mechanism\237_PILLARING OF A LAYERED TITANATE WITH ALUMINA EFFECT OF HYDROLYSIS.pdf,data\markdown\mechanism\237_PILLARING OF A LAYERED TITANATE WITH ALUMINA EFFECT OF HYDROLYSIS.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,general url present without supplementary keyword
mechanism__238_potentiometric_titration_curves_of_aluminium_salt_solutions_and_its_species_conversion_in_the_hydrolysis_polymerization_course,mechanism,238_POTENTIOMETRIC TITRATION CURVES OF ALUMINIUM SALT SOLUTIONS AND ITS SPECIES CONVERSION IN THE HYDROLYSIS-POLYMERIZATION COURSE,,POTENTIOMETRIC TITRATION CURVES OF ALUMINIUM SALT SOLUTIONS AND ITS SPECIES CONVERSION IN THE HYDROLYSIS-POLYMERIZATION COURSE,G:\paper\Sorted_Database\Mechanism\238_POTENTIOMETRIC TITRATION CURVES OF ALUMINIUM SALT SOLUTIONS AND ITS SPECIES CONVERSION IN THE HYDROLYSIS-POLYMERIZATION COURSE.pdf,data\markdown\mechanism\238_POTENTIOMETRIC TITRATION CURVES OF ALUMINIUM SALT SOLUTIONS AND ITS SPECIES CONVERSION IN THE HYDROLYSIS-POLYMERIZATION COURSE.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,
mechanism__239_pozarnsky和mccormick_1996_the_role_of_transesterification_in_the_multistep_prehydrolysis_solgel_synthesis_of_aluminum_rich,mechanism,239_Pozarnsky和McCormick - 1996 - The role of transesterification in the multistep “prehydrolysis” solgel synthesis of aluminum-rich,,The role of transesterification in the multistep “prehydrolysis” sol/gel synthesis of aluminum-rich aluminosilicate gels,G:\paper\Sorted_Database\Mechanism\239_Pozarnsky和McCormick - 1996 - The role of transesterification in the multistep “prehydrolysis” solgel synthesis of aluminum-rich.pdf,data\markdown\mechanism\239_Pozarnsky和McCormick - 1996 - The role of transesterification in the multistep “prehydrolysis” solgel synthesis of aluminum-rich.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,
mechanism__244_progress_in_the_species_of_al30_in_hydrolytic_polymeric_aluminum_solutions中文,mechanism,244_Progress in the Species of Al30 in Hydrolytic Polymeric Aluminum Solutions中文,,水解聚合铝溶液中 Al30 形态的研究 ^*,G:\paper\Sorted_Database\Mechanism\244_Progress in the Species of Al30 in Hydrolytic Polymeric Aluminum Solutions中文.pdf,data\markdown\mechanism\244_Progress in the Species of Al30 in Hydrolytic Polymeric Aluminum Solutions中文.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,
mechanism__247_quartararo_等_1999_sol_gel_synthesis_of_alumina_modified_by_phosphorus_a_solid_state_nmr_characterization_study,mechanism,247_Quartararo 等 - 1999 - Sol–gel synthesis of alumina modified by phosphorus A solid state NMR characterization study,10.1039/a903889b,Sol–gel synthesis of alumina modified by phosphorus: a solid state NMR characterization study,G:\paper\Sorted_Database\Mechanism\247_Quartararo 等 - 1999 - Sol–gel synthesis of alumina modified by phosphorus A solid state NMR characterization study.pdf,data\markdown\mechanism\247_Quartararo 等 - 1999 - Sol–gel synthesis of alumina modified by phosphorus A solid state NMR characterization study.md,true,pdf_text_keyword,markdown_link,https://doi.org/10.1039/a903889b,unknown,,not_attempted,false,high,ESI,strong,ESI,,supplementary keyword detected with url
mechanism__248_raman_microscopy_study_of_basic_aluminium_nitrate,mechanism,248_Raman microscopy study of basic aluminium nitrate,,Raman microscopy study of basic aluminium nitrate,G:\paper\Sorted_Database\Mechanism\248_Raman microscopy study of basic aluminium nitrate.pdf,data\markdown\mechanism\248_Raman microscopy study of basic aluminium nitrate.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,
mechanism__250_reusser_等_2015_energetic_insight_into_the_formation_of_solids_from_aluminum_polyoxocations,mechanism,250_Reusser 等 - 2015 - Energetic insight into the formation of solids from aluminum polyoxocations,10.1002/anie.201503544,![](G:/paper/Al-gel-sol/alumina_sol_extractor/data/outputs/250_Reusser 等 - 2015 - Energetic insight into the formation of solids from aluminum polyoxocations/figures_all/2920f45bd8a7ee79cad05c74f7ccd8,G:\paper\Sorted_Database\Mechanism\250_Reusser 等 - 2015 - Energetic insight into the formation of solids from aluminum polyoxocations.pdf,data\markdown\mechanism\250_Reusser 等 - 2015 - Energetic insight into the formation of solids from aluminum polyoxocations.md,true,markdown_keyword,markdown_link,http://dx.doi.org/10.1002/anie.201503544,unknown,,not_attempted,false,high,Supporting Information,strong,Supporting Information,,supplementary keyword detected with url
mechanism__251_rezgui_等_1994_chemistry_of_sol_gel_synthesis_of_aluminum_oxides_with_in_situ_water_formation_control_of_the_morph,mechanism,251_Rezgui 等 - 1994 - Chemistry of sol-gel synthesis of aluminum oxides with in situ water formation Control of the morph,10.1021/cm00048a029,Chemistry of Sol–Gel Synthesis of Aluminum Oxides with in Situ Water Formation: Control of the Morphology and Texture,G:\paper\Sorted_Database\Mechanism\251_Rezgui 等 - 1994 - Chemistry of sol-gel synthesis of aluminum oxides with in situ water formation Control of the morph.pdf,data\markdown\mechanism\251_Rezgui 等 - 1994 - Chemistry of sol-gel synthesis of aluminum oxides with in situ water formation Control of the morph.md,true,pdf_text_keyword,markdown_link,http://www.w3.org/1999/02/22-rdf-syntax-ns#,unknown,,not_attempted,false,high,ESI,strong,ESI,,supplementary keyword detected with url
mechanism__252_rezgui和gates_1994_sol_gel_synthesis_of_alumina_in_the_presence_of_acetic_acid_distinguishing_gels_and_gelatinous_prec,mechanism,252_Rezgui和Gates - 1994 - Sol-gel synthesis of alumina in the presence of acetic acid Distinguishing gels and gelatinous prec,10.1021/cm00048a028,Sol-Gel Synthesis of Alumina in the Presence of Acetic Acid: Distinguishing Gels and Gelatinous Precipitates by NMR Spectroscopy,G:\paper\Sorted_Database\Mechanism\252_Rezgui和Gates - 1994 - Sol-gel synthesis of alumina in the presence of acetic acid Distinguishing gels and gelatinous prec.pdf,data\markdown\mechanism\252_Rezgui和Gates - 1994 - Sol-gel synthesis of alumina in the presence of acetic acid Distinguishing gels and gelatinous prec.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,doi detected: 10.1021/cm00048a028; general url present without supplementary keyword
mechanism__253_richter_等_1999_water_activities_in_solutions_of_basic_aluminum_chlorides,mechanism,253_Richter 等 - 1999 - Water activities in solutions of basic aluminum chlorides,,Water Activities in Solutions of Basic Aluminum Chlorides,G:\paper\Sorted_Database\Mechanism\253_Richter 等 - 1999 - Water activities in solutions of basic aluminum chlorides.pdf,data\markdown\mechanism\253_Richter 等 - 1999 - Water activities in solutions of basic aluminum chlorides.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,
mechanism__254_samadi_maybodi_等_2006_aluminium_27_nmr_investigation_of_the_2_hydroxyethyl_trimethyl_ammonium_aluminosilicate_solution,mechanism,254_Samadi-Maybodi 等 - 2006 - Aluminium-27 NMR investigation of the 2-hydroxyethyl(trimethyl)ammonium aluminosilicate solution,,Aluminium-27 NMR Investigation of the 2-Hydroxyethyl(trimethyl)-ammonium Aluminosilicate Solution,G:\paper\Sorted_Database\Mechanism\254_Samadi-Maybodi 等 - 2006 - Aluminium-27 NMR investigation of the 2-hydroxyethyl(trimethyl)ammonium aluminosilicate solution.pdf,data\markdown\mechanism\254_Samadi-Maybodi 等 - 2006 - Aluminium-27 NMR investigation of the 2-hydroxyethyl(trimethyl)ammonium aluminosilicate solution.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,
